,detected_matches,valid_matches,inlier_rate,detection_time,EulerZ_error(degree),EulerY_error(degree),EulerX_error(degree),t1_error(m),t2_error(m),t3_error(m),delta_R(Rodrigues),delta_T(degree)
0,4255,4255,1.0,0.36818687099730596,-0.07456079736107511,0.023849801272919066,0.023322515682571127,-0.001751455059598943,-0.00044526692459195523,-0.0006989302177348531,0.08167827905884094,86.60163688716209
1,4254,4253,0.9997649271274095,0.2325819810066605,-0.005271001316752196,0.02945987905813632,0.013381451500483784,0.0005781463254873632,-0.0015290489972694802,0.0009208937598199073,0.032782539422572136,30.183184017266683
2,4255,4255,1.0,0.23436309400130995,0.2366795588249419,-0.015742911123583097,-0.009568552576055387,0.0009966832516763685,-0.0037728262951204927,-0.0025387680050591543,0.2373967813433985,86.14083454080227
3,4255,4255,1.0,0.23970489799103234,-0.0891615615753091,0.009861101364567136,-0.162669897808944,-0.0016022026724512267,0.0005809376108570226,-0.00010914518127814809,0.18577139674224985,67.30133435648145
4,4255,4255,1.0,0.2745600740017835,0.10464085309552147,-0.02142691799488599,-0.059904347925225955,0.0005122069584785833,-0.00234522557197681,-0.0006638178042101987,0.12247324171802007,89.14798425278364
5,4255,4255,1.0,0.2603567670012126,-0.13246466655972416,0.11690602419531675,0.0106168601857132,0.0005323665055552958,0.0001312996286549783,0.002467934603879857,0.17698516433854403,73.49698833298521
6,4255,4255,1.0,0.24620556199806742,-0.07926412336825653,0.017498970847934024,0.04163627890017173,-0.0014977980105662122,-0.0006355086914624335,-0.0011059093775377254,0.09122273131716781,74.78761924128091
7,4256,4237,0.9955357142857143,0.2599458510085242,0.15304263504299134,0.08751914536924245,0.0659704979433555,0.00010243783025041549,-0.0022154727730013596,-0.000877175871626809,0.18827949858844603,88.56000844586707
8,4256,4256,1.0,0.24112672799674328,0.17533580396472564,0.15736877078673062,-0.03992369926659832,-0.000568594494548021,-0.003150428797558233,-0.0005691157548887908,0.23891887323488684,70.10769839639342
9,4194,4194,1.0,0.24148847999458667,0.396474910329534,0.15095695322908717,0.01297195187639646,-0.0004032341337541776,-0.007280842286987731,-0.0019093396903597207,0.42445504642570303,73.57109446614463
10,3578,2596,0.7255449972051425,0.24708711600396782,-1.3064543650191507,0.5435577897279217,0.3806266445737396,-0.01688004709920274,0.058412109111558565,0.08066203662710829,1.4636997663765825,69.66139821948563
11,2694,1199,0.44506310319227915,0.18226578598842025,0.695678916247085,-0.16809150593469896,-4.987467702556469,-0.06488048880123215,0.27133682813933957,0.07870454187560762,5.039535030953446,69.56333276349612
12,1999,644,0.32216108054027015,0.661528485987219,3.1150023812883987,-3.8200864166619257,-4.856210499556776,-0.20012058516544023,0.2942127296990784,0.020537247122217238,6.990673539241304,73.6951488429047
13,1400,671,0.47928571428571426,0.24369374800880905,1.5262699810537317,0.13297341917529296,-0.5357328369706854,-0.04514304205252475,0.052595768795407276,-0.02197638531415367,1.6224289926750342,80.73727024742264
14,1699,684,0.4025897586815774,0.24271499599853996,0.16111831864891749,1.9060384754203483,4.152870940600011,0.021162518782996968,-0.007406335746065392,-0.08682642452409677,4.5744872105382575,41.89446594973839
15,2443,1339,0.5480966025378633,0.24770853799418546,1.8321165139491984,0.13834065839628648,1.2403558252619615,-0.007099214571508074,0.06087058288701218,-0.0011240892984410577,2.2180227802879977,87.05899733903475
16,1918,923,0.4812304483837331,0.2120965710055316,-1.1972023521830046,-0.3487142282017782,-1.2323702633532172,-0.00717724080907073,-0.06635335243552967,-0.0028320385252342687,1.750596357053232,83.19349275792709
17,591,165,0.27918781725888325,0.1697637780016521,2.6646201855948677,1.2382951366210322,3.030196477944803,0.03574975523604936,-0.22844268855814395,0.006689780203882962,4.241212386387073,89.29016182905993
18,2282,738,0.32340052585451357,0.22221134600113146,0.9745141001156961,-1.1851877428118835,4.150021563328347,-0.03748567051583269,-0.2558956167532191,-0.01899670043168309,4.415009212173491,77.36484262525103
19,531,153,0.288135593220339,0.147076763008954,1.988081999032223,0.8517183481233862,6.368782123103118,0.04478838549736876,-0.019236429122092367,-0.12432587394224845,6.739629738372985,33.681495739114354
20,1453,469,0.32278045423262214,0.19095611899683718,1.1606331618761505,-0.0782641072822985,1.158772494391026,-0.01948554999386583,0.1515622152230049,-0.00043120115479377023,1.641360674799559,84.99445110832187
21,3430,3354,0.9778425655976677,0.2603912409977056,0.8206636329347078,-0.084081937469586,0.4363578016686497,0.005174448860554624,-0.010182499921357144,-0.0039049472377395995,0.9329725466748356,86.07651957005346
22,1549,695,0.4486765655261459,0.18170645600184798,-0.8244591214704954,-0.10665189055979678,-0.7466284536414498,-0.0018991287931212195,-0.08997092428850613,-0.003764025747328063,1.1168731852937848,84.84046812856536
23,622,164,0.26366559485530544,0.1439910220069578,0.07694372038840287,-0.7686924551149038,-7.270819348497308,-0.0013332738709201505,0.013542905123346997,0.0989591370252327,7.312203966262131,27.240819308225426
24,2119,847,0.3997168475696083,0.1863874529954046,0.11472883846943926,-0.4392839056867744,0.3846658451702967,0.0019128850393654016,-0.011495796094063274,-0.008250410267042707,0.5947786730939014,44.785410307414764
25,793,269,0.33921815889029006,0.13736447799601592,0.7283766987730503,1.122109634031464,7.180195780078356,0.009986170667907182,-0.0392580673570142,-0.11134267018859666,7.310604570420467,27.40974298932639
26,1933,784,0.40558717020175894,0.18409815299673937,2.8667699604434937,0.0010662394515362729,5.161098705002794,0.017930956582872696,-0.01690670247747872,-0.07467151492289774,5.903391254193387,46.73520760532878
27,1964,1080,0.5498981670061099,0.20986465099849738,-0.9301596229862994,1.0101748991389299,-4.019042985257505,0.031800918524240676,0.04181445309663401,0.0380425180897344,4.254817453450588,9.758066720832868
28,834,335,0.40167865707434053,0.8719753030018182,-1.2923629954947073,-0.6271719115388255,0.9601627020306757,-0.01379632057115287,-0.18892465539870953,-0.0009798795819092009,1.7317554936916177,53.95333155638096
29,1487,423,0.2844653665097512,0.7266028789890697,-2.672896246320004,-0.8257084491122849,-5.437946358800397,-0.0398118978538932,-0.0004589833377085205,0.07641412849618,6.097701251708342,57.101576484794094
30,412,87,0.2111650485436893,0.18787045299541205,1.333189389691669,1.7280121416976508,18.14479429372513,0.20225452529340288,-1.1193057720325805,-1.4385406670226095,18.294440224610337,30.004142453374897
31,1082,395,0.36506469500924216,0.17294456300442107,4.521314452586904,2.109244932100972,10.079182912698492,0.0750592086072111,-0.047286255533827815,-0.18382675476409044,11.317783886010725,41.04462610530021
32,3299,2683,0.8132767505304638,0.233258455991745,0.845247634221644,0.1650027386903362,-0.3020375119937544,0.009019174660315939,0.011981598007921423,-0.0015845523637868105,0.912227329643469,61.467494788722256
33,1348,623,0.4621661721068249,0.16652843799965922,-0.13810958135633383,-0.5599775420759302,0.7157817833868928,0.007618447014476656,-0.12221460826533832,-0.010730737015069875,0.9197577696558745,78.26568780395725
34,603,226,0.3747927031509121,0.14312346700171474,0.2527373600804606,-1.5461590213670002,-3.1262058097493655,-0.00836625313209488,0.002221186890062875,0.06086501866634868,3.4997650425951745,20.584526704649956
35,1845,774,0.4195121951219512,0.19311216000642162,-1.6346360392788182,-0.015735231846563544,0.12760203850229473,0.03418846060919766,-0.011135705845103202,0.0014886552574519115,1.6397015035647104,69.20563334400117
36,2543,1082,0.42548171451042077,0.18659989201114513,2.169111060010694,-1.696358900877938,-0.7592690074217746,-0.01631943901753725,-0.195435165834524,-0.15800086631152147,2.864868596544801,45.69848402894891
37,3166,2315,0.7312065698041693,0.1967393630038714,1.6571411558782894,-0.34185259337181206,2.0954600785554605,-0.08513394985608735,-0.02899502091027634,0.04519624239329836,2.6894027823938984,65.67733007653386
38,2700,1851,0.6855555555555556,0.17531464700005017,-0.42646921255520326,-0.37089324274753777,0.6189242511363502,-0.09034325222262723,0.021886440025101095,0.06608825927494849,0.8391721620981119,53.353636493046444
39,4248,4248,1.0,0.2135516410053242,0.2068243511291643,-0.24453906243438414,-0.12034476955604834,0.0029645364089004333,-0.0005923771052811954,-0.012457076558668841,0.3422932339137476,67.69418764502787
40,4256,4256,1.0,0.24138802199740894,0.08299648979232661,-0.2260917989843678,-0.1342737350463566,0.00033376939776002927,-0.003827512137774733,-0.015478095562652392,0.27582475426956826,42.91500053400617
41,4256,4256,1.0,0.22860792599385604,-0.14661637086737683,-0.11081562389158565,-0.1111926710798619,5.0252778426897464e-05,-0.0017058812502073948,-0.012713925156929722,0.2147294217484505,63.01108723976569
42,4256,4256,1.0,0.220687077002367,-0.16187384066504532,-0.09563083588098217,-0.05838446025818833,2.267659997380123e-05,-0.0017793849714166298,-0.01405207824476828,0.19682824692082573,77.85913277278092
43,4256,4256,1.0,0.2145846190105658,-0.19726948555732252,-0.09254479512058221,0.04398782197215712,-7.2323400026155e-05,-0.0016643849714163205,-0.014863078244768286,0.22232571282459715,77.28830048952184
44,4256,4256,1.0,0.20990721900307108,-0.14330247098640408,-0.029994653489715927,0.06694319290216247,-5.029411312409602e-05,-0.0017283223386738412,-0.014844210345718568,0.16100213561008125,64.05922609230858
45,4256,4256,1.0,0.21773259599285666,-0.07198914716327061,0.021144602436488573,0.03681496939586219,-0.0005237001040753351,0.0009513200343327028,-0.016829888837757507,0.08356970246836583,74.17706719472191
46,4256,4256,1.0,1.1567362700006925,-0.112140206428769,-0.042952796407855084,0.173507968372837,8.472428127979194e-05,-0.0015403991780825416,-0.015876688470423794,0.21104492072350978,69.2241164244537
47,4256,4256,1.0,0.28427556599490345,-0.17983212023561426,-0.07305341858530208,0.25280961771330784,5.072428127948038e-05,-0.0015093991780826493,-0.015936688470423854,0.3188212625935155,69.09109540607592
48,4256,4256,1.0,0.2697641830018256,-0.19070309536429564,-0.04300235607119824,0.21348356960018786,0.00025143030155966555,-0.0013075444672497763,-0.01591450859401622,0.28952135922925204,69.70096824603476
49,4256,4256,1.0,0.25148500900832005,-0.20864761967566764,-0.06504693005716357,0.30795126888228197,0.0003124303015593102,-0.001456544467249731,-0.016260508594016176,0.37771913154754144,70.25835959844122
50,4256,4256,1.0,0.23939809900184628,-0.19846526613571125,-0.027185384853057288,0.3266700587358814,0.00035726565038794,-0.0016308062183140034,-0.015882554830164156,0.3832381586804921,72.92336985715217
51,4256,4256,1.0,0.22043999600282405,-0.20677426637771834,0.03413847400017509,0.3062938930566055,0.0005442656503874331,-0.0015788062183138404,-0.01599855483016405,0.37107834704461923,72.92861391353952
52,4256,4256,1.0,0.21909935599251185,-0.2400524912262,0.15893564158093337,0.38884920161427183,0.0005677616124607723,-0.001755910129568738,-0.01604119414539193,0.4835598732614146,73.28085902300282
53,4256,4187,0.9837875939849624,0.22238375000597443,-0.22600320703093787,0.2163139453358491,0.3591664526298388,0.00011202778932562505,-0.0013645465240464227,-0.01615129630633694,0.4759862109742353,88.7218672524803
54,4256,4256,1.0,0.21323537800344639,-0.13579619039745244,0.3571905675205559,0.30278340547870647,-0.0008293987086610223,-0.00012160425880807868,-0.016103200334069503,0.4872851007066873,57.33960418903409
55,4256,4256,1.0,0.21752954000839964,-0.0025933412200571803,0.3941892877083712,0.20981902876575992,0.00015041603055799876,-0.0021844892666444352,-0.014871043437839009,0.4465557385083931,86.49055303812243
56,4256,4121,0.9682800751879699,0.21083722299954388,0.0012926729831518441,0.43407509142835704,0.21481823342452608,0.00013541603055856663,-0.002261489266644318,-0.013880043437839155,0.48432593625338377,86.23856496820456
57,4256,4256,1.0,1.0275363940017996,0.036016624847620145,0.4328468801205269,0.23037826117590854,4.241603055800176e-05,-0.0023114892666444235,-0.012946043437839054,0.49172165475956026,86.06263790158118
58,4256,4195,0.9856672932330827,0.3021138320036698,-0.03434720508431439,0.4931888258399848,0.2664980002473743,-0.0011563948288828042,-0.0005435227116828807,-0.01270186738434732,0.5615664641592893,52.26637701315285
59,4256,4256,1.0,0.26163748299586587,-0.04703219537607115,0.4579438835343311,0.15277174205402294,0.0003387423741226137,-0.001376202267750186,-0.009770809709177786,0.4849806872858781,85.07383223159248
60,4256,4256,1.0,0.2549643459933577,-0.13819058792192965,0.41957690966192274,0.08871257840622501,0.00023088792256482346,-0.0012812397563752764,-0.008195390513238029,0.4504680283153791,82.07906634540926
61,4256,4256,1.0,0.23898875700251665,-0.13533987811418569,0.3982165419760287,-0.022262943554991626,0.00026888792256480595,-0.0012432397563750719,-0.006498390513238079,0.42120042850826334,82.18128575376147
62,4256,4256,1.0,0.21728100400650874,-0.04172558195598701,0.4017053393489249,-0.14988603988751228,0.0006146571972743141,-0.0018400037598320304,-0.004030226063783669,0.43083381540269855,79.70337064296946
63,4256,4256,1.0,0.2258835429965984,-0.14391362009454656,0.3542390924884914,-0.20584621181338913,0.00039155260540486695,-0.00011185075432738962,-0.003628345051713876,0.43445604994773857,17.829274309844237
64,4256,4256,1.0,0.21353139900020324,-0.03348834270797174,0.13545884972133568,-0.1665158811679679,0.0006178558841562829,-0.0020135442356793046,-0.0004365638359371619,0.21728156119945757,53.42624454318731
65,4256,4256,1.0,0.21158626799297053,0.00948936745364423,0.034598573882733706,-0.1895817222902135,0.0006798558841569555,-0.0021065442356792033,0.0016534361640627633,0.19294364727201288,83.50572709857188
